RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,REM.Percentage,Deep.Sleep.Percentage,Restorative.Sleep..hours.,Restorative.Sleep....,PPC,MPC,EB,OR,MS,LA,NES,OS,Body.Weight..kg.,Peak.Power.Mean,Peak.Power.SD,Peak.Power.CoV,Peak.Power.BM.Mean,Peak.Power.BM.SD,Peak.Power.BM.CoV,RSI.Mean,RSI.SD,RSI.CoV,Jump.Height.Mean,Jump.Height.SD,Jump.Height.CoV,Week.Trimp.Total,Daily.Average,Weekly.SD,Monotony,Strain,RT.Volume.Load,HR.min..bpm.,HR.avg..bpm.,HR.max..bpm.,HR.min....,HR.avg....,HR.max....,Distance...min..m.min.,Maximum.speed..km.h.,Average.speed..km.h.,Sprints,Distance.in.Speed.zone.1..m...1.00...4.99.km.h.,Distance.in.Speed.zone.2..m...5.00...6.99.km.h.,Distance.in.Speed.zone.3..m...7.00...10.99.km.h.,Distance.in.Speed.zone.4..m...11.00...14.99.km.h.,Distance.in.Speed.zone.5..m...15.00..km.h.,Number.of.accelerations...50.00....3.00.m.s².,Number.of.accelerations...2.99....2.00.m.s².,Number.of.accelerations...1.99....1.00.m.s².,Number.of.accelerations...0.99....0.50.m.s².,Number.of.accelerations..0.50...0.99.m.s².,Number.of.accelerations..1.00...1.99.m.s².,Number.of.accelerations..2.00...2.99.m.s².,Number.of.accelerations..3.00...50.00.m.s².,Calories..kcal.,Training.load.score,Cardio.load,Recovery.time..h.
58.0,137.0,85.0,100.0,8.87,8.5,8.17,96.0,13.705694591428436,11.0,0.0,6.0,1.46,0.8,6.23,0.38,0.0,46.0,17.8711,8.5,16.5,9.0,2.26,25.5,4.0,4.0,1.0,3.0,4.0,3.0,6.0,4.0,77.6,2794.0,37.0,1.3,36.0,0.5,1.3,0.32,0.01,3.7,9.1,0.0,0.5,2814.3546529708487,761.2206108137104,301.5911921554733,3.759227507182603,12085.088296397193,6471.195947181898,91.38322800323144,153.7705252066083,204.85340604250624,45.64299383682676,77.41992469932711,103.27038148303859,39.675863088400504,25.083967895450886,2.4529067557573003,64.51546050185003,998.7436676074009,919.6637134928715,1026.117890938923,635.506535071155,740.981359951453,18.428975647910004,102.47101873745439,332.65094906935775,271.3837996453267,283.1988661413917,319.34261874720113,95.43956534993379,1.2608697202754904,1037.4050519816208,199.32404268231306,215.76142663572188,147.12248236726168
55.0,68.0,51.0,65.0,5.35,5.05,7.74,94.0,6.0,5.0,0.0,2.0,1.81,0.79,2.45,0.31,0.0,74.0,16.6406,5.05,33.8,14.8,2.6,48.6,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,70.2,3080.0,82.0,2.6,43.9,1.2,2.6,0.36,0.0,0.4,10.3,0.4,3.9,2811.7979091817133,748.6389322872153,258.2984097210747,3.868989185894595,11842.575886730054,6714.291946782061,93.31470340040502,150.7059490991042,201.10389653303503,46.752053868416496,75.76140822734506,101.34960539826825,38.4181875650382,25.137825654245148,2.3960903781069023,55.68470868431833,1055.5408059930658,834.8067637575314,943.7718492934652,603.0823166527787,705.5207800054193,17.101993234398897,97.19196949166269,315.00146416001894,260.01278950505673,271.3104119167957,306.0753662837287,87.00865834085108,0.6010183599397079,1009.0516836776048,180.33877234833972,203.00201723066502,126.30819237382966
58.67824134441692,91.79985954398758,58.902492091572775,74.18532528169048,7.609117014245863,6.684644966839343,8.34790134809718,87.31667223539598,17.046677808414344,12.950190018290371,3.709333704923317,5.091996762612612,2.1209199206781286,1.33232040547949,3.1983248768911636,1.0015480108218795,1.1031116217379566,56.992769433853596,16.352502940492148,6.807488173486741,25.609527523635187,16.785399771453495,3.4155724206141485,46.71273226292406,4.626428406957336,4.829232421884497,4.33717600859106,3.971332835249676,3.088086214825906,2.888085868536081,2.492282347394201,2.707170535895181,73.6,3426.0,97.0,2.8,46.5,1.3,2.8,0.39,0.02,3.9,12.0,0.1,0.6,2763.84979982926,733.1417228059051,273.6022106785246,3.5909043511719405,11403.823520922972,6570.401708635132,90.66987192863719,154.0562667353442,205.1847313376711,45.286094238285074,77.30431877392132,103.41805974187089,39.71846508739391,25.44206646286575,2.4681109675270454,63.346969701034276,1096.6316440998994,908.5369196596168,1068.5582717667014,606.6079832855239,777.2885732439858,21.152148598077456,110.44355822896446,342.1466620488953,287.3153147692284,285.327552522189,330.10782534178367,99.69316525404662,0.8313786148774451,1080.6709591478505,203.6003884240282,223.2991798054145,154.50942313823538
40.0,118.0,60.0,65.0,6.07,5.03,7.78,83.0,10.0,7.0,11.62,2.0,0.79,1.74,2.5,1.05,1.28,51.0,12.4219,6.46,13.0,28.7,2.53,41.7,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,75.5,3108.0,51.0,1.6,41.2,0.7,1.6,0.26,0.0,1.4,9.1,0.2,1.8,2190.0,438.0,259.4609797,1.688115109,3696.972088,7151.8,93.75829927333982,151.3673773847874,201.6800769670188,46.628642471838305,75.94439850068727,101.55964578163545,38.98180737439441,25.92417915355506,2.4453932943297816,54.60579385150923,1079.1590152106241,844.4284671612844,946.9328948445411,565.61835244028,796.4572221811375,19.333956529065023,103.95313724559692,317.4258739377815,258.51843858062205,269.436549983955,305.22334846823685,90.58331871968161,1.2662983552786293,990.2220425574776,182.80612607576185,197.87129714495975,132.76128587504428
59.19112878235969,85.45319292190231,62.256709246839385,73.62933191180355,7.764345573370207,6.758126595115566,8.429973088207039,87.4140972416989,17.798033513338243,13.09606851797121,3.563914612755043,5.200324501154482,2.372051250367139,1.3889908120279095,2.9467089086186053,0.9539668847457345,1.1850414420527213,57.060605047676475,16.320969598019122,6.865426936712003,28.41236095957937,18.057438003828526,3.6349119159744525,48.52764336107755,4.0,4.0,4.0,3.0,3.2227614947514764,3.0420783961589977,2.5789684454392594,2.6834589682674794,70.7,3545.0,7.0,0.2,50.1,0.1,0.2,0.43,0.01,3.1,10.8,0.5,5.1,2055.0,411.0,278.7561659,1.474406849,3029.906074,8170.5,89.88768719728577,153.2756165026668,204.6925667269607,44.85541979465964,77.04463543369084,103.25317036023269,39.63281661532809,25.31175124471367,2.484328985318386,63.44505035793289,1127.2283511683,916.5159748033341,1069.474973577932,590.2405000781874,867.6545737029952,22.43386851629635,113.24223818359353,343.3212645410081,286.87792036079406,286.69085278439223,334.4084951370725,99.8707046835772,0.7619962396224833,1064.6593132578614,201.07715935409232,218.8454745046632,146.29297232124605
65.0,101.0,56.0,66.0,5.25,4.99,7.55,95.0,6.0,5.0,0.0,3.0,0.83,0.46,3.7,0.27,0.97,55.0,15.8203,6.7,15.8,8.8,1.29,24.6,6.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,73.3,3382.0,25.0,0.7,46.1,0.3,0.7,0.38,0.02,5.8,11.9,0.2,1.8,1675.0,335.0,228.1446909,1.468366407,2459.513731,6414.5,91.68445401824415,150.6655711589358,201.2996336527838,45.75730329345979,75.48547106933934,101.029674397649,35.93917592252179,25.664485121669298,2.301420674758972,54.99104500783964,1147.75140169769,899.9788977736064,992.5297700623763,567.6891029147712,725.3553230171914,18.688356721947038,106.77477179687085,342.8655810956262,277.4127060453226,286.98750183637287,334.00191028652335,91.37072439384366,1.4819475134899398,1116.502505517965,193.6910409297182,218.9987646230149,135.385986765723
52.0,101.0,79.0,100.0,8.18,7.4,5.6,90.0,12.0,10.0,14.45,4.0,2.77,1.66,2.98,0.79,3.11,51.0,13.8574,12.85,33.9,20.3,4.43,54.2,3.704269437560922,2.0,3.820931433927543,2.0,2.0,2.382432152110219,2.5097708771985587,1.0,84.4,3513.0,9.0,0.3,41.6,0.1,0.3,0.32,0.03,7.9,10.1,0.4,3.5,1650.0,412.5,275.3633963,1.498020454,2471.73375,6011.4,95.23621976492731,150.5104549999175,203.95090268393443,47.61354199649047,75.68361895946263,102.43544637550835,37.32588685744074,26.19100072112377,2.3187921967534306,53.288990734902754,1210.1979100893338,936.6700796574678,981.5992703160424,534.0558215559153,704.7597110880939,20.8417655212518,111.570564127533,360.84610152490984,280.8266419628952,287.40769398790405,359.06453614172506,94.61393351749584,1.0549342913008402,1090.940151257102,188.9660858201999,208.37622833718746,137.2137182256858
58.042182895688086,74.28233586077506,61.1146366689517,78.99731582342328,8.296225930853742,7.322035392881451,8.627229660625938,87.84314441680056,18.44167136064909,14.156024994406298,3.660680640305942,5.1462035927769945,2.614713975035943,1.4487840807322998,3.198295441395831,1.0197182640650653,1.32203515762867,63.34802593060424,16.30585159511255,7.354192701549685,30.381115879479882,17.146523520532458,3.9713741110147565,52.15883695552698,4.344927294825491,4.48906105048027,3.9899323776177793,3.831795357161358,2.9551662154097413,2.614010846490869,2.631810484710851,3.3724159412770573,72.3,3829.0,43.0,1.1,53.0,0.6,1.1,0.49,0.04,7.5,14.4,0.1,0.4,2520.0,504.0,266.1390614,1.893746816,4772.241975,8198.6,93.64921172820698,152.63184378387987,203.53976763552458,46.912836050239704,76.66504132341692,102.49027681856005,40.62744543548361,25.153656176612145,2.54191780043504,52.31093288516761,1126.2576389199494,877.4700372912652,1034.2020462447913,621.3569255263544,728.1082935548687,19.225861381082176,103.22410936440204,326.953272675838,265.86744093616363,267.41288220739983,314.0998243460407,89.59513108782367,0.8745674984418326,999.6084321248802,186.9328322756863,203.57197543346905,132.51962030407103
54.17884221659735,105.32190592653379,70.93682899511366,82.23963471783463,8.712360857805894,7.5903687583401425,8.554652561441902,87.85422096421591,18.956174175441554,13.888964296204659,3.6617296503967482,6.142440519789777,2.4200450211134954,1.5835677027409758,3.5328884948578994,1.1224438651619812,1.1497344751119603,61.098301012355115,15.499134107489443,7.522379635349942,28.020133810999358,18.951890752165703,3.6756497693445405,51.134077879064954,4.0,5.0,6.0,4.0,2.0,2.0,2.0,2.0,81.6,3497.0,121.0,3.4,42.9,1.5,3.4,0.37,0.03,7.0,10.5,0.1,0.6,2790.0,558.0,359.7499131,1.551077511,4327.506257,6706.4,94.35664664868493,151.12887068049199,201.3471854010452,47.05136583952509,75.91796575614714,101.44552112869192,38.81395888213449,25.354921650376248,2.3938413274146138,53.31206733523618,1055.7842042519435,826.6615176002176,938.5083045690226,512.9579515282778,794.3694302687055,18.585309965803056,98.50164360734912,308.2631861732074,257.36249837669027,262.27101089071414,300.6674188329963,88.63539097011336,0.8121369721590288,1000.3440650393113,181.9817522326864,196.57890257292684,142.24069336265347
55.0,149.0,75.0,86.0,7.49,6.7,7.79,90.0,7.0,6.0,13.95,4.0,1.27,0.52,4.91,0.8,0.0,88.0,15.2051,6.7,17.0,6.9,1.79,23.9,3.80059963345046,4.2079817898700655,3.850420789587458,3.7677508015848673,3.6834101571556985,3.0625262648812948,2.637767969072443,3.316636952385855,74.0,3412.0,35.0,1.0,46.1,0.5,1.0,0.41,0.01,3.3,11.4,0.0,0.2,2245.0,449.0,274.6907352,1.634565504,3669.599556,6000.0,90.53914074051355,151.49554904927967,208.1550481918236,45.388058146253535,76.06598917201529,104.67235730086779,40.97629581465528,25.57552567440184,2.5132895846480316,62.13571733380828,1024.810562746501,832.8994697814276,975.4036124604321,632.7223309614899,851.546864931873,25.198444081156048,99.55269040474764,315.3211924049944,254.51096540539666,253.96950073361677,312.05817997135836,94.42794531788637,1.0433370700657398,965.4769252669236,179.93776890407338,193.66002852277484,145.67982751943947
