,RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,Restorative.Sleep..hours.,PPC,MPC,EB,OR,MS,LA,NES,OS,Body.Weight..kg.,Peak.Power.Mean,Peak.Power.SD,Peak.Power.CoV,Peak.Power.BM.Mean,Peak.Power.BM.SD,Peak.Power.BM.CoV,RSI.Mean,RSI.SD,RSI.CoV,Jump.Height.Mean,Jump.Height.SD,Jump.Height.CoV,HR.min..bpm.,HR.avg..bpm.,HR.max..bpm.,HR.min....,HR.avg....,HR.max....,Total.distance..m.,Distance...min..m.min.,Maximum.speed..km.h.,Average.speed..km.h.,Sprints,Distance.in.Speed.zone.1..m...1.00...5.00.km.h.,Distance.in.Speed.zone.2..m...5.01...6.99.km.h.,Distance.in.Speed.zone.3..m...7.00...11.00.km.h.,Distance.in.Speed.zone.4..m...11.01...14.99.km.h.,Distance.in.Speed.zone.5..m...15.00..km.h.,Training.load.score,Cardio.load,Recovery.time..h.,Calories..kcal.,Number.of.accelerations...50.00....3.00.m.s².,Number.of.accelerations...2.99....2.00.m.s².,Number.of.accelerations...1.99....1.00.m.s².,Number.of.accelerations...0.99....0.50.m.s².,Number.of.accelerations..0.50...0.99.m.s².,Number.of.accelerations..1.00...1.99.m.s².,Number.of.accelerations..2.00...2.99.m.s².,Number.of.accelerations..3.00...50.00.m.s².
144,57.0,63.0,41.0,67.0,6.8,6.53,9.69,96.0,5.0,4.0,0.0,7.0,1.84,1.32,3.36,0.28,1.99,56.0,14.3555,6.53,3.16,4.0,5.0,6.0,2.0,5.0,0.0,1.0,5.0,71.91519607843138,3890.448275862069,229.4679802955665,5.993596059113301,54.71477832512316,3.2655172413793108,5.993103448275861,0.4960591133004926,0.1432512315270936,11.76551724137931,13.579310344827588,2.0123152709359604,3.806403940886699,64.58490566037736,136.69811320754718,201.35849056603774,32.575471698113205,68.81132075471699,101.24528301886792,3368.066037735849,31.169811320754718,24.477358490566033,1.9858490566037736,30.650943396226417,989.4528301886793,745.4056603773585,721.0188679245283,422.5,462.85849056603774,78.69811320754717,123.83018867924528,164.31509433962265,568.1320754716982,134.03773584905662,178.5188679245283,171.93396226415095,499.4811320754717,176.33018867924528,196.21698113207546,45.97830188679245,0.41509433962264153
145,58.0,67.0,48.0,66.0,6.7,5.52,8.36,82.0,16.0,11.0,2.87,5.0,1.3,1.28,2.94,1.19,0.05,79.0,14.4434,5.52,2.58,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,64.1,5083.0,482.0,9.5,79.3,7.5,9.5,0.54,0.24,43.9,15.5,0.3,2.0,64.58490566037736,136.69811320754718,201.35849056603774,32.575471698113205,68.81132075471699,101.24528301886792,3368.066037735849,31.169811320754718,24.477358490566033,1.9858490566037736,30.650943396226417,989.4528301886793,745.4056603773585,721.0188679245283,422.5,462.85849056603774,78.69811320754717,123.83018867924528,164.31509433962265,568.1320754716982,134.03773584905662,178.5188679245283,171.93396226415095,499.4811320754717,176.33018867924528,196.21698113207546,45.97830188679245,0.41509433962264153
146,55.91011235955056,101.0,64.80898876404494,80.33707865168539,7.725730337078651,6.978876404494383,8.59483146067416,90.42696629213484,15.528571428571428,12.561797752808989,2.4953932584269665,4.842696629213483,1.7565168539325844,1.3232584269662921,3.8993258426966286,0.7574157303370787,0.7882022471910112,60.82051282051282,16.075893258426966,7.152247191011237,3.0797752808988768,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,1.0,2.0,2.0,3.0,70.3,4928.0,308.0,6.2,70.1,4.4,6.2,0.48,0.08,16.0,12.1,0.4,3.1,64.58490566037736,136.69811320754718,201.35849056603774,32.575471698113205,68.81132075471699,101.24528301886792,3368.066037735849,31.169811320754718,24.477358490566033,1.9858490566037736,30.650943396226417,989.4528301886793,745.4056603773585,721.0188679245283,422.5,462.85849056603774,78.69811320754717,123.83018867924528,164.31509433962265,568.1320754716982,134.03773584905662,178.5188679245283,171.93396226415095,499.4811320754717,176.33018867924528,196.21698113207546,45.97830188679245,0.41509433962264153
147,66.0,47.0,42.0,85.0,8.26,7.48,8.81,91.0,21.0,20.0,0.0,5.0,1.77,2.44,3.26,0.79,1.04,78.0,15.542,7.48,4.21,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,71.91519607843138,3890.448275862069,229.4679802955665,5.993596059113301,54.71477832512316,3.2655172413793108,5.993103448275861,0.4960591133004926,0.1432512315270936,11.76551724137931,13.579310344827588,2.0123152709359604,3.806403940886699,64.58490566037736,136.69811320754718,201.35849056603774,32.575471698113205,68.81132075471699,101.24528301886792,3368.066037735849,31.169811320754718,24.477358490566033,1.9858490566037736,30.650943396226417,989.4528301886793,745.4056603773585,721.0188679245283,422.5,462.85849056603774,78.69811320754717,123.83018867924528,164.31509433962265,568.1320754716982,134.03773584905662,178.5188679245283,171.93396226415095,499.4811320754717,176.33018867924528,196.21698113207546,45.97830188679245,0.41509433962264153
148,60.0,115.0,57.0,70.0,7.54,7.14,10.2,95.0,9.0,7.0,0.0,5.0,2.79,0.98,3.37,0.41,2.36,64.0,16.582,7.14,3.77,5.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,61.3,3912.0,394.0,10.1,63.8,6.4,10.1,0.32,0.02,6.3,12.9,1.0,7.6,64.58490566037736,136.69811320754718,201.35849056603774,32.575471698113205,68.81132075471699,101.24528301886792,3368.066037735849,31.169811320754718,24.477358490566033,1.9858490566037736,30.650943396226417,989.4528301886793,745.4056603773585,721.0188679245283,422.5,462.85849056603774,78.69811320754717,123.83018867924528,164.31509433962265,568.1320754716982,134.03773584905662,178.5188679245283,171.93396226415095,499.4811320754717,176.33018867924528,196.21698113207546,45.97830188679245,0.41509433962264153
149,53.0,160.0,82.0,78.0,8.05,7.26,9.32,90.0,12.0,9.0,0.0,5.0,1.55,1.59,4.12,0.8,1.66,62.0,16.7578,7.26,3.14,5.0,5.0,2.0,4.0,2.0,3.0,4.0,3.0,65.7,3838.0,98.0,2.6,58.4,1.5,2.6,0.4,0.01,1.9,12.3,0.2,1.3,64.58490566037736,136.69811320754718,201.35849056603774,32.575471698113205,68.81132075471699,101.24528301886792,3368.066037735849,31.169811320754718,24.477358490566033,1.9858490566037736,30.650943396226417,989.4528301886793,745.4056603773585,721.0188679245283,422.5,462.85849056603774,78.69811320754717,123.83018867924528,164.31509433962265,568.1320754716982,134.03773584905662,178.5188679245283,171.93396226415095,499.4811320754717,176.33018867924528,196.21698113207546,45.97830188679245,0.41509433962264153
150,59.0,69.0,48.0,51.0,5.3,4.71,9.17,89.0,14.0,13.0,2.87,4.0,1.42,0.63,2.66,0.6,1.3,71.0,16.1719,4.71,2.05,3.0,4.1807909604519775,5.0,4.0,2.0,1.0,1.0,2.0,57.2,3068.0,197.0,6.4,53.6,3.4,6.4,0.39,0.01,2.4,12.1,0.1,0.8,64.58490566037736,136.69811320754718,201.35849056603774,32.575471698113205,68.81132075471699,101.24528301886792,3368.066037735849,31.169811320754718,24.477358490566033,1.9858490566037736,30.650943396226417,989.4528301886793,745.4056603773585,721.0188679245283,422.5,462.85849056603774,78.69811320754717,123.83018867924528,164.31509433962265,568.1320754716982,134.03773584905662,178.5188679245283,171.93396226415095,499.4811320754717,176.33018867924528,196.21698113207546,45.97830188679245,0.41509433962264153
151,55.91011235955056,101.0,64.80898876404494,80.33707865168539,7.725730337078651,6.978876404494383,8.59483146067416,90.42696629213484,15.528571428571428,12.561797752808989,2.4953932584269665,4.842696629213483,1.7565168539325844,1.3232584269662921,3.8993258426966286,0.7574157303370787,0.7882022471910112,60.82051282051282,16.075893258426966,7.152247191011237,3.0797752808988768,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,64.3,3986.0,254.0,6.4,62.0,4.0,6.4,0.32,0.03,8.1,11.9,0.1,0.7,119.0,164.0,202.0,60.0,82.0,101.0,3731.0,29.0,26.4,1.8,18.0,1307.0,733.0,722.0,399.0,539.0,6.0,105.0,338.0,272.0,294.0,282.0,104.0,1432.0,261.0,302.0,124.3,1.0
152,55.91011235955056,101.0,64.80898876404494,80.33707865168539,7.725730337078651,6.978876404494383,8.59483146067416,90.42696629213484,15.528571428571428,12.561797752808989,2.4953932584269665,4.842696629213483,1.7565168539325844,1.3232584269662921,3.8993258426966286,0.7574157303370787,0.7882022471910112,60.82051282051282,16.075893258426966,7.152247191011237,3.0797752808988768,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,75.7,4565.0,385.0,8.4,60.3,5.1,8.4,0.27,0.02,6.9,10.9,0.3,2.9,101.0,143.0,193.0,51.0,72.0,97.0,3489.0,28.0,27.0,1.7,18.0,1182.0,754.0,666.0,314.0,541.0,20.0,88.0,332.0,242.0,240.0,340.0,86.0,1274.0,174.0,205.0,37.3,1.0
153,48.0,44.0,22.0,93.0,8.98,7.93,8.57,88.0,15.0,10.0,0.0,8.0,1.76,1.38,4.8,1.06,0.88,34.0,15.5273,7.93,3.14,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,67.1,4328.0,112.0,2.6,64.5,1.7,2.6,0.59,0.01,1.5,13.1,0.2,1.3,64.58490566037736,136.69811320754718,201.35849056603774,32.575471698113205,68.81132075471699,101.24528301886792,3368.066037735849,31.169811320754718,24.477358490566033,1.9858490566037736,30.650943396226417,989.4528301886793,745.4056603773585,721.0188679245283,422.5,462.85849056603774,78.69811320754717,123.83018867924528,164.31509433962265,568.1320754716982,134.03773584905662,178.5188679245283,171.93396226415095,499.4811320754717,176.33018867924528,196.21698113207546,45.97830188679245,0.41509433962264153
154,55.91011235955056,101.0,64.80898876404494,80.33707865168539,7.725730337078651,6.978876404494383,8.59483146067416,90.42696629213484,15.528571428571428,12.561797752808989,2.4953932584269665,4.842696629213483,1.7565168539325844,1.3232584269662921,3.8993258426966286,0.7574157303370787,0.7882022471910112,60.82051282051282,16.075893258426966,7.152247191011237,3.0797752808988768,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,81.0,5142.0,876.0,17.0,63.5,10.8,17.0,0.53,0.2,37.9,13.4,0.3,1.9,33.0,144.0,228.0,17.0,72.0,114.0,3703.0,29.0,23.5,1.8,20.0,1201.0,795.0,733.0,332.0,606.0,20.0,115.0,352.0,286.0,311.0,365.0,92.0,1218.0,171.0,201.0,29.1,0.0
155,55.91011235955056,101.0,64.80898876404494,80.33707865168539,7.725730337078651,6.978876404494383,8.59483146067416,90.42696629213484,15.528571428571428,12.561797752808989,2.4953932584269665,4.842696629213483,1.7565168539325844,1.3232584269662921,3.8993258426966286,0.7574157303370787,0.7882022471910112,60.82051282051282,16.075893258426966,7.152247191011237,3.0797752808988768,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,85.6,3984.0,398.0,10.0,46.5,4.7,10.0,0.34,0.1,29.8,12.5,0.5,4.2,64.58490566037736,136.69811320754718,201.35849056603774,32.575471698113205,68.81132075471699,101.24528301886792,3368.066037735849,31.169811320754718,24.477358490566033,1.9858490566037736,30.650943396226417,989.4528301886793,745.4056603773585,721.0188679245283,422.5,462.85849056603774,78.69811320754717,123.83018867924528,164.31509433962265,568.1320754716982,134.03773584905662,178.5188679245283,171.93396226415095,499.4811320754717,176.33018867924528,196.21698113207546,45.97830188679245,0.41509433962264153
156,53.0,78.0,95.0,92.0,9.29,8.05,8.79,87.0,19.0,16.0,12.96,6.0,1.84,2.1,4.1,1.26,0.75,59.0,14.0625,8.05,3.94,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,54.0,3476.0,214.0,6.2,64.4,4.0,6.2,0.68,0.07,9.9,16.4,1.2,7.6,23.0,119.0,223.0,12.0,60.0,112.0,2624.0,21.0,25.5,2.1,20.0,789.0,530.0,437.0,324.0,524.0,17.0,51.0,206.0,172.0,198.0,162.0,71.0,404.0,49.0,70.0,3.6,1.0
157,55.91011235955056,101.0,64.80898876404494,80.33707865168539,7.725730337078651,6.978876404494383,8.59483146067416,90.42696629213484,15.528571428571428,12.561797752808989,2.4953932584269665,4.842696629213483,1.7565168539325844,1.3232584269662921,3.8993258426966286,0.7574157303370787,0.7882022471910112,60.82051282051282,16.075893258426966,7.152247191011237,3.0797752808988768,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,71.8,3518.0,66.0,1.9,49.0,0.9,1.9,0.28,0.02,7.7,10.1,0.3,3.1,109.0,150.0,205.0,55.0,75.0,103.0,1525.0,12.0,26.0,2.5,16.0,314.0,226.0,334.0,222.0,420.0,11.0,31.0,120.0,66.0,76.0,99.0,40.0,481.0,59.0,66.0,5.1,0.0
158,52.0,70.0,55.0,79.0,8.48,6.6,8.39,78.0,22.0,17.0,9.6,7.0,1.49,1.75,3.36,1.89,0.6,72.0,14.5312,6.6,3.24,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,66.5,4799.0,574.0,12.0,72.2,8.6,12.0,0.67,0.23,34.7,15.4,0.5,3.3,24.0,117.0,223.0,12.0,59.0,112.0,3925.0,31.0,26.7,1.9,33.0,1040.0,909.0,696.0,395.0,852.0,34.0,118.0,365.0,210.0,242.0,385.0,110.0,770.0,92.0,122.0,8.3,1.0
159,52.0,183.0,89.0,76.0,9.69,6.91,9.12,71.0,25.0,12.0,2.39,9.0,2.97,1.7,2.24,2.8,1.77,55.0,16.4062,8.04,4.67,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,74.9,4789.0,158.0,3.3,63.9,2.1,3.3,0.59,0.05,8.3,13.3,0.8,6.0,88.0,144.0,180.0,44.0,72.0,90.0,4336.0,34.0,26.0,2.1,23.0,1274.0,1039.0,888.0,483.0,612.0,21.0,105.0,379.0,345.0,370.0,371.0,94.0,1124.0,156.0,201.0,30.4,0.0
160,57.0,142.0,80.0,90.0,9.28,7.96,8.8,86.0,24.0,19.0,6.71,9.0,3.56,1.34,3.06,1.34,2.06,50.0,15.3906,9.3,4.9,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,63.7,4234.0,461.0,10.9,66.5,7.2,10.9,0.44,0.12,26.3,14.0,0.7,5.0,92.0,159.0,219.0,46.0,80.0,111.0,4770.0,38.0,26.0,2.3,18.0,1240.0,1049.0,1146.0,627.0,682.0,13.0,122.0,347.0,296.0,325.0,331.0,111.0,1345.0,256.0,291.0,112.3,1.0
161,55.91011235955056,101.0,64.80898876404494,80.33707865168539,7.725730337078651,6.978876404494383,8.59483146067416,90.42696629213484,15.528571428571428,12.561797752808989,2.4953932584269665,4.842696629213483,1.7565168539325844,1.3232584269662921,3.8993258426966286,0.7574157303370787,0.7882022471910112,60.82051282051282,16.075893258426966,7.152247191011237,3.0797752808988768,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,69.6,3334.0,143.0,4.3,47.9,2.0,4.3,0.38,0.03,6.8,11.7,0.1,0.5,93.0,132.0,183.0,47.0,67.0,92.0,3389.0,27.0,26.2,1.6,26.0,867.0,714.0,794.0,383.0,601.0,20.0,91.0,289.0,229.0,300.0,256.0,72.0,936.0,122.0,157.0,15.4,4.0
162,55.91011235955056,101.0,64.80898876404494,80.33707865168539,7.725730337078651,6.978876404494383,8.59483146067416,90.42696629213484,15.528571428571428,12.561797752808989,2.4953932584269665,4.842696629213483,1.7565168539325844,1.3232584269662921,3.8993258426966286,0.7574157303370787,0.7882022471910112,60.82051282051282,16.075893258426966,7.152247191011237,3.0797752808988768,4.061111111111111,4.1807909604519775,3.9180790960451977,3.8157894736842106,2.7955801104972378,2.2222222222222223,2.283707865168539,2.642857142857143,60.4,2680.0,187.0,7.0,44.4,3.1,7.0,0.35,0.03,8.9,12.0,0.8,7.0,27.0,99.0,220.0,14.0,51.0,112.0,2849.0,23.0,19.8,1.4,6.0,816.0,592.0,644.0,423.0,350.0,4.0,80.0,242.0,191.0,264.0,216.0,57.0,544.0,48.0,76.0,4.1,0.0
