RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,REM.Percentage,Deep.Sleep.Percentage,Restorative.Sleep..hours.,Restorative.Sleep....,PPC,MPC,EB,OR,MS,LA,NES,OS,Body.Weight..kg.,Peak.Power.Mean,Peak.Power.SD,Peak.Power.CoV,Peak.Power.BM.Mean,Peak.Power.BM.SD,Peak.Power.BM.CoV,RSI.Mean,RSI.SD,RSI.CoV,Jump.Height.Mean,Jump.Height.SD,Jump.Height.CoV,Week.Trimp.Total,Daily.Average,Weekly.SD,Monotony,Strain,RT.Volume.Load,HR.min..bpm.,HR.avg..bpm.,HR.max..bpm.,HR.min....,HR.avg....,HR.max....,Distance...min..m.min.,Maximum.speed..km.h.,Average.speed..km.h.,Sprints,Distance.in.Speed.zone.1..m...1.00...4.99.km.h.,Distance.in.Speed.zone.2..m...5.00...6.99.km.h.,Distance.in.Speed.zone.3..m...7.00...10.99.km.h.,Distance.in.Speed.zone.4..m...11.00...14.99.km.h.,Distance.in.Speed.zone.5..m...15.00..km.h.,Number.of.accelerations...50.00....3.00.m.s².,Number.of.accelerations...2.99....2.00.m.s².,Number.of.accelerations...1.99....1.00.m.s².,Number.of.accelerations...0.99....0.50.m.s².,Number.of.accelerations..0.50...0.99.m.s².,Number.of.accelerations..1.00...1.99.m.s².,Number.of.accelerations..2.00...2.99.m.s².,Number.of.accelerations..3.00...50.00.m.s².,Calories..kcal.,Training.load.score,Cardio.load,Recovery.time..h.
58.0,137.0,85.0,100.0,8.87,8.5,8.17,96.0,12.239702281483005,11.0,0.0,6.0,1.46,0.8,6.23,0.38,0.0,46.0,17.8711,8.5,16.5,9.0,2.26,25.5,4.0,4.0,1.0,3.0,4.0,3.0,6.0,4.0,77.6,2794.0,37.0,1.3,36.0,0.5,1.3,0.32,0.01,3.7,9.1,0.0,0.5,3750.2392535729937,705.7153371982395,331.73480988185884,3.6035854007206307,10217.27022811097,6380.033228815742,82.22194208508301,145.632259469565,196.82468506292187,41.74760355077441,73.3678113082762,98.8468206138062,36.64263485137751,22.7364404969761,2.1091561568831825,61.34520254508999,1001.9398027620045,711.050184270608,799.6067365758646,540.9987070581185,634.6043783986706,16.827481238856656,87.14898075832664,275.86929900616377,207.21843372585226,234.74029305773956,262.73239335006815,78.42496229041113,1.6361213098452012,960.6837217627918,157.57767419047167,175.9986734082968,81.93983176615211
55.0,68.0,51.0,65.0,5.35,5.05,7.74,94.0,6.0,5.0,0.0,2.0,1.81,0.79,2.45,0.31,0.0,74.0,16.6406,5.05,33.8,14.8,2.6,48.6,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,70.2,3080.0,82.0,2.6,43.9,1.2,2.6,0.36,0.0,0.4,10.3,0.4,3.9,3263.5615893148165,683.9146798212332,322.64515097881076,3.322134161671462,10181.416877775267,6663.9543986915505,81.95632102407596,145.00428860001318,197.09915594818295,41.77914791038325,73.31635138488937,98.83597302686863,34.083066591255474,24.745038830742345,2.05848439817831,50.363538183994024,1027.891388245016,691.7205625470315,782.888076200138,535.5168239506124,602.1232926333464,14.569089709631193,84.84076150690717,277.7032282192353,211.4757182295807,233.31549629999435,265.40015935301847,80.24398681531007,0.16558581687447926,946.7168558286488,157.15513721787045,176.86661661738756,73.96824385953892
58.59588470176233,92.83399642710586,61.684471282981065,79.25072348603058,7.5219489880369315,6.710267177045837,8.324648357726133,89.27864569190177,14.460716770343197,11.966738868805377,2.946279603032602,5.030648137570873,2.0279518563340013,1.3218160757746469,3.3586165814757156,0.8202580831034036,0.9484399725985719,61.473164147842226,16.106259341591596,7.2073707652725725,27.103888423283365,17.782982019025297,3.4760706547350524,48.49309908803823,4.046854900305236,4.5754055988433855,4.016407822047583,3.6059802683660536,3.2605267369662023,2.921084091597031,2.3945193858798177,3.4138278983982686,73.6,3426.0,97.0,2.8,46.5,1.3,2.8,0.39,0.02,3.9,12.0,0.1,0.6,2925.82201911505,725.1394071209324,267.51983115102166,3.293230842607505,10088.783972989859,6897.893969675662,83.09915585273674,146.02203889058816,196.89248097233988,41.70576913228474,73.33052264804412,98.8240150085537,34.35174469986019,24.432051437077774,2.1413987580903058,50.287115911616695,1001.7787086619974,702.8701701824593,790.8796856366317,489.166141001057,609.7317900761786,16.105330242623616,84.89380101861141,277.15202650150746,213.03563458950134,233.77152403399205,265.4325168991527,80.04159462347529,0.7765658969144233,946.9341072033146,156.83432355334418,176.37985869035387,76.56465891203618
40.0,118.0,60.0,65.0,6.07,5.03,7.78,83.0,10.0,7.0,11.62,2.0,0.79,1.74,2.5,1.05,1.28,51.0,12.4219,6.46,13.0,28.7,2.53,41.7,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,75.5,3108.0,51.0,1.6,41.2,0.7,1.6,0.26,0.0,1.4,9.1,0.2,1.8,2190.0,438.0,259.4609797,1.688115109,3696.972088,7151.8,84.3684303325975,145.75208859776507,196.38615553021128,41.75054841650598,73.38670283704964,98.83241822983742,35.48942857748962,25.690675498434473,2.252510957442121,40.34350778215554,1046.5386843328088,726.6526391361094,787.8341242680184,388.3427548412435,599.7117046838123,18.871558313088777,83.23254082833617,273.70055176625124,220.53282102928222,235.67486705571244,270.49466011930906,78.91186268407218,1.1814741806769362,915.3321023764513,155.54606845263748,176.12986189198628,74.98612347498704
58.18552407043127,76.0941157702928,78.27344951536878,77.57646952722085,7.520779222623498,6.708026270575392,8.29402434648344,88.95791549880697,13.920058771525206,12.139450687888276,3.0962629652808307,4.722790561054149,2.0299305338928235,1.3217719083366906,3.358602553177499,0.8213379330312112,1.023550967254061,63.297581627356976,15.437819692214738,7.349758902077592,25.48959033200819,18.448623238883833,3.6582791560116683,48.6329350353487,4.0,4.0,4.0,3.0,3.304389586789366,2.7289604336300712,2.5278016274326234,2.9563626277036064,70.7,3545.0,7.0,0.2,50.1,0.1,0.2,0.43,0.01,3.1,10.8,0.5,5.1,2055.0,411.0,278.7561659,1.474406849,3029.906074,8170.5,83.27302528679999,145.19075427993548,196.8178944910536,41.76988730112046,73.34938499962611,98.82630302467908,33.381974782158025,24.174239155521462,2.159641671448865,49.372775238590236,1049.9282596289995,718.5655679713582,783.3052601224716,491.01178160499944,603.4652591681008,19.56540535862043,86.5496702741786,276.8834496066028,213.86050336764197,227.85493818680496,270.0594437564564,80.13816017933125,0.46138896402950635,931.549266425245,156.03093455132105,176.4191874112067,101.5843774833395
65.0,101.0,56.0,66.0,5.25,4.99,7.55,95.0,6.0,5.0,0.0,3.0,0.83,0.46,3.7,0.27,0.97,55.0,15.8203,6.7,15.8,8.8,1.29,24.6,6.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,73.3,3382.0,25.0,0.7,46.1,0.3,0.7,0.38,0.02,5.8,11.9,0.2,1.8,1675.0,335.0,228.1446909,1.468366407,2459.513731,6414.5,83.7015523847559,146.49125693139774,198.42754857817673,41.549628739213006,73.11145197181388,98.6950124817802,30.639490770030832,25.58412420802422,2.1236617965845337,51.91459693783099,1021.4356997759496,712.026105674282,790.7981390290696,461.19186854182453,578.028624879707,18.757257092440263,81.28543404369017,281.4147980046935,224.36972842114403,231.58285507756761,270.91211520683544,82.40464514423785,0.24534018428841975,948.5448663976373,156.43848940210665,176.59783282718402,99.97793237173994
52.0,101.0,79.0,100.0,8.18,7.4,5.6,90.0,12.0,10.0,14.45,4.0,2.77,1.66,2.98,0.79,3.11,51.0,13.8574,12.85,33.9,20.3,4.43,54.2,3.0017531456693565,2.0,3.540359680938252,2.0,2.0,2.3171249062114967,0.08622391005419416,1.0,84.4,3513.0,9.0,0.3,41.6,0.1,0.3,0.32,0.03,7.9,10.1,0.4,3.5,1650.0,412.5,275.3633963,1.498020454,2471.73375,6011.4,82.75693720948031,144.21631090193125,197.548035579633,41.79563624972774,73.30746333405149,98.81074981248318,32.21912927641269,26.068449870701855,2.033381469011049,54.37980775088096,968.7950972029194,758.3674643123386,814.1161969380241,465.9006448530138,616.6940710935942,17.21620324960862,83.27168329465715,274.89758813939284,212.34172124142913,226.61852652858292,270.84639316448477,79.20090774247923,0.15515405819857264,950.3835101323846,153.09916307326515,176.45329714999983,76.26755036491329
59.28626430260057,67.73260542803544,77.8992194384304,80.62542228844451,7.520415201935705,6.709367126775417,8.244002864400677,88.83741345927623,14.338248008079432,12.044415336299059,2.1262816749652576,4.347167498811489,2.0285926527202442,1.3218473617371826,3.3585178811719043,0.8205514660566984,1.0517978711683496,71.06513953320678,15.50191371820923,7.3819926182337765,23.666482149528306,15.96571616664179,3.7082432073850637,48.002970542996216,4.231071828049332,5.3137686934518875,4.235843239263701,3.5657953384042003,2.327313973619507,2.617510100221679,2.201376953261409,3.719268973693269,72.3,3829.0,43.0,1.1,53.0,0.6,1.1,0.49,0.04,7.5,14.4,0.1,0.4,2520.0,504.0,266.1390614,1.893746816,4772.241975,8198.6,82.6018973310544,146.07195477291492,197.4372516950058,41.654428753581335,73.25572505616663,98.7852682386791,33.29495195178326,24.283196111766784,2.1303871462630912,52.663238289802905,1035.1498936997468,708.7357583407011,784.1252425973948,532.7653077716163,590.6180381149688,17.23466304802806,83.66694548974456,278.91191069090854,219.28461381284933,230.65412949129617,270.4379403872347,80.71402450036835,0.2802231271600668,952.2321166197135,156.49809920811907,176.95415787554842,69.48909078613633
56.048631189129324,89.57296216552052,64.08525736318546,79.04128464380206,7.518985710719897,6.70903395406888,8.341121885082067,90.16094500006396,13.808198605479248,11.901438581741067,3.3279410740215827,6.283712832575349,2.0295901072290974,1.321872770631577,3.3585636538533414,0.8212141967304881,0.925041050152795,47.73608967950997,16.03310450580171,7.200292430057332,28.551979064205767,19.26244307187831,3.697802268000656,50.445362141887266,4.0,5.0,6.0,4.0,2.0,2.0,2.0,2.0,81.6,3497.0,121.0,3.4,42.9,1.5,3.4,0.37,0.03,7.0,10.5,0.1,0.6,2790.0,558.0,359.7499131,1.551077511,4327.506257,6706.4,83.5764025608856,145.06274721495998,196.70873383315578,41.79717230450045,73.38233147274737,98.85287772879163,36.26253276535998,23.999401257686884,2.0993117651087143,51.55005830625902,1044.8433893050296,714.4931598854637,789.07040140605,438.0055207890455,627.11861914509,15.19730361567543,85.58275696326908,277.1099522988494,210.61713368149822,234.2289281813049,263.7548984177157,79.7097849713871,0.6828465348695829,987.6626737699942,156.9032519716351,175.8170467466654,91.25867482904857
55.0,149.0,75.0,86.0,7.49,6.7,7.79,90.0,7.0,6.0,13.95,4.0,1.27,0.52,4.91,0.8,0.0,88.0,15.2051,6.7,17.0,6.9,1.79,23.9,4.151917804621442,4.3718320728654625,3.9010886629121444,3.808725636693623,4.150159668448538,4.108634841557354,2.1110551030661924,3.939049566346634,74.0,3412.0,35.0,1.0,46.1,0.5,1.0,0.41,0.01,3.3,11.4,0.0,0.2,2245.0,449.0,274.6907352,1.634565504,3669.599556,6000.0,81.89504520020444,145.89172621710154,197.7253732265009,41.669383532966876,73.2419096116585,98.78729510090143,36.18887502073734,24.334960669196704,1.9830063460298302,61.77568439775234,1008.553770645005,739.8010848540134,809.6213305115352,555.8821176621373,599.7630678515516,16.79752390557517,83.29610557428504,278.81642022536283,215.0398582293269,235.13768598956824,265.01060230288573,80.27359735966623,0.7038244318585818,966.9189182674304,158.17606604146079,176.44083445488982,95.88127920672844
