RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,REM.Percentage,Deep.Sleep.Percentage,Restorative.Sleep..hours.,Restorative.Sleep....,PPC,MPC,EB,OR,MS,LA,NES,OS,Body.Weight..kg.,Peak.Power.Mean,Peak.Power.SD,Peak.Power.CoV,Peak.Power.BM.Mean,Peak.Power.BM.SD,Peak.Power.BM.CoV,RSI.Mean,RSI.SD,RSI.CoV,Jump.Height.Mean,Jump.Height.SD,Jump.Height.CoV,Week.Trimp.Total,Daily.Average,Weekly.SD,Monotony,Strain,RT.Volume.Load,HR.min..bpm.,HR.avg..bpm.,HR.max..bpm.,HR.min....,HR.avg....,HR.max....,Distance...min..m.min.,Maximum.speed..km.h.,Average.speed..km.h.,Sprints,Distance.in.Speed.zone.1..m...1.00...4.99.km.h.,Distance.in.Speed.zone.2..m...5.00...6.99.km.h.,Distance.in.Speed.zone.3..m...7.00...10.99.km.h.,Distance.in.Speed.zone.4..m...11.00...14.99.km.h.,Distance.in.Speed.zone.5..m...15.00..km.h.,Number.of.accelerations...50.00....3.00.m.s².,Number.of.accelerations...2.99....2.00.m.s².,Number.of.accelerations...1.99....1.00.m.s².,Number.of.accelerations...0.99....0.50.m.s².,Number.of.accelerations..0.50...0.99.m.s².,Number.of.accelerations..1.00...1.99.m.s².,Number.of.accelerations..2.00...2.99.m.s².,Number.of.accelerations..3.00...50.00.m.s².,Calories..kcal.,Training.load.score,Cardio.load,Recovery.time..h.
60,57,56,86,9.46,8.24,9.57,87,18,15,0,8,2.93,2.07,3.25,1.23,1.81,68,17.6953,8.24,31,21.9,5,52.9,3,4,4,3,5,2,2,5,84.9,4214,28,0.7,49.6,0.3,0.7,0.39,0.01,1.8,12,0,0.4,2250,562.5,338.8583775,1.65998552,3734.96742,7129.1,82.79831933,145.9411765,196.5294118,41.73109244,73.38655462,98.84033613,35.18487395,24.74453782,2.171428571,48.2605042,949.0336134,722.8739496,785.6722689,501.2016807,621.4033613,17.43697479,85.30252101,274.4117647,212.1092437,233.4117647,266.4369748,79.01680672,0.8067226891,926.0168067,155.5378151,176.5630252,66.19915966
53,62,80,70,6.93,6.33,9.02,91,9,6,2.88,6,2.56,1.46,2.31,0.61,1.23,50,15.7617,6.33,36.9,21.1,4.02,58,5,5,4,4,1,2.816,2,3,76.8,4067,67,1.6,53,0.9,1.6,0.55,0.02,3,13.2,0.4,2.7,2670,534,328.9072818,1.623557852,4334.899466,8175.9,82.79831933,145.9411765,196.5294118,41.73109244,73.38655462,98.84033613,35.18487395,24.74453782,2.171428571,48.2605042,949.0336134,722.8739496,785.6722689,501.2016807,621.4033613,17.43697479,85.30252101,274.4117647,212.1092437,233.4117647,266.4369748,79.01680672,0.8067226891,926.0168067,155.5378151,176.5630252,66.19915966
57.44155844,91.14285714,64.92207792,78.44155844,7.521038961,6.70961039,8.394220779,89.52597403,14.859375,12.01298701,3.073376623,5.071428571,2.028636364,1.321818182,3.358636364,0.8207792208,0.9351298701,59.60902256,16.33687597,7.191688312,28.02857143,18.38636364,3.573290323,48.75290323,3.960526316,4.269736842,3.912751678,3.516556291,3.300699301,2.816,2.764227642,3.164285714,73.8,3380,43,1.3,45.8,0.6,1.3,0.34,0.04,10.5,11.7,0,0.2,1740,348,258.5923433,1.345747502,2341.600653,7447.3,82.79831933,145.9411765,196.5294118,41.73109244,73.38655462,98.84033613,35.18487395,24.74453782,2.171428571,48.2605042,949.0336134,722.8739496,785.6722689,501.2016807,621.4033613,17.43697479,85.30252101,274.4117647,212.1092437,233.4117647,266.4369748,79.01680672,0.8067226891,926.0168067,155.5378151,176.5630252,66.19915966
57.44155844,91.14285714,64.92207792,78.44155844,7.521038961,6.70961039,8.394220779,89.52597403,14.859375,12.01298701,3.073376623,5.071428571,2.028636364,1.321818182,3.358636364,0.8207792208,0.9351298701,59.60902256,16.33687597,7.191688312,28.02857143,18.38636364,3.573290323,48.75290323,4,6,6,4,6,4,1,2,62.9,3090,7,0.2,49.1,0.1,0.2,0.41,0,0.2,10.6,0.2,2.1,1635,327,262.4785706,1.245815989,2036.909142,6209.1,82.79831933,145.9411765,196.5294118,41.73109244,73.38655462,98.84033613,35.18487395,24.74453782,2.171428571,48.2605042,949.0336134,722.8739496,785.6722689,501.2016807,621.4033613,17.43697479,85.30252101,274.4117647,212.1092437,233.4117647,266.4369748,79.01680672,0.8067226891,926.0168067,155.5378151,176.5630252,66.19915966
53,139,84,94,7.78,7.25,7.75,93,12,11,0,7,2.1,1.65,3.51,0.54,0.05,62,17.9297,7.25,27,21.2,3.75,48.2,3,4,4,3,4,2,5,5,76.4,3043,24,0.8,39.8,0.3,0.8,0.34,0.02,6.9,9.4,0,0.2,1810,362,311.8012187,1.160996103,2101.402947,6919.5,82.79831933,145.9411765,196.5294118,41.73109244,73.38655462,98.84033613,35.18487395,24.74453782,2.171428571,48.2605042,949.0336134,722.8739496,785.6722689,501.2016807,621.4033613,17.43697479,85.30252101,274.4117647,212.1092437,233.4117647,266.4369748,79.01680672,0.8067226891,926.0168067,155.5378151,176.5630252,66.19915966
44,126,75,91,9.14,7.11,7.79,78,17,10,2.88,4,2.27,1.41,3.42,2.04,0,52,12.6562,7.11,24.8,15.4,3.44,51.4,4,5,4,4,3,4,4,4,76.8,3164,134,4.2,41.2,1.7,4.2,0.36,0.05,13.2,9.6,0,0.2,2340,585,337.2190188,1.734777599,4059.379583,7151.8,82.79831933,145.9411765,196.5294118,41.73109244,73.38655462,98.84033613,35.18487395,24.74453782,2.171428571,48.2605042,949.0336134,722.8739496,785.6722689,501.2016807,621.4033613,17.43697479,85.30252101,274.4117647,212.1092437,233.4117647,266.4369748,79.01680672,0.8067226891,926.0168067,155.5378151,176.5630252,66.19915966
57.44155844,91.14285714,64.92207792,78.44155844,7.521038961,6.70961039,8.394220779,89.52597403,14.859375,12.01298701,3.073376623,5.071428571,2.028636364,1.321818182,3.358636364,0.8207792208,0.9351298701,59.60902256,16.33687597,7.191688312,28.02857143,18.38636364,3.573290323,48.75290323,4,4,3,3,2,2,2,2,74.6,3138,73,2.3,42.1,1,2.3,0.41,0,0.5,9.7,0.1,1.1,2700,900,245.7641145,3.662048064,9887.529774,8170.5,82.79831933,145.9411765,196.5294118,41.73109244,73.38655462,98.84033613,35.18487395,24.74453782,2.171428571,48.2605042,949.0336134,722.8739496,785.6722689,501.2016807,621.4033613,17.43697479,85.30252101,274.4117647,212.1092437,233.4117647,266.4369748,79.01680672,0.8067226891,926.0168067,155.5378151,176.5630252,66.19915966
56,132,92,64,6.81,5.75,9.05,85,16,15,0,2,0.84,1.16,3.75,1.05,1.32,59.60902256,17.0215,5.75,12.3,17,3.12,40.1,6,4,4,4,3,2,2,2,73,3449,22,0.6,47.3,0.3,0.6,0.38,0,0.9,11.4,0.1,1,2590,647.5,282.1790212,2.29464259,5943.124308,6414.5,82.79831933,145.9411765,196.5294118,41.73109244,73.38655462,98.84033613,35.18487395,24.74453782,2.171428571,48.2605042,949.0336134,722.8739496,785.6722689,501.2016807,621.4033613,17.43697479,85.30252101,274.4117647,212.1092437,233.4117647,266.4369748,79.01680672,0.8067226891,926.0168067,155.5378151,176.5630252,66.19915966
52,81,67,77,6.91,6.18,7.99,89,13,10,0,5,1.54,1.36,3.28,0.74,0.25,56,14.1211,6.18,22.3,19.7,4.26,46.4,3.960526316,2,3.912751678,3,1,2.816,2.764227642,3.164285714,84.9,3526,17,0.5,41.5,0.2,0.5,0.32,0.02,5.4,9.7,0.1,0.9,2675,668.75,381.2780044,1.753969524,4691.868477,6011.4,82.79831933,145.9411765,196.5294118,41.73109244,73.38655462,98.84033613,35.18487395,24.74453782,2.171428571,48.2605042,949.0336134,722.8739496,785.6722689,501.2016807,621.4033613,17.43697479,85.30252101,274.4117647,212.1092437,233.4117647,266.4369748,79.01680672,0.8067226891,926.0168067,155.5378151,176.5630252,66.19915966
55,45,55,51,5.23,4.64,9.05,89,14,12,0,3,1.09,1.09,2.46,0.6,1.28,51,15.1685,4.64,20.8,20.8,4.18,46.7,3.960526316,4.269736842,3.912751678,3.516556291,3.300699301,2.816,2.764227642,3.164285714,71.8,3653,73,2,50.9,1,2,0.51,0.01,2.1,14,0.2,1.5,2025,506.25,129.8316217,3.899281186,7896.044403,8198.6,82.79831933,145.9411765,196.5294118,41.73109244,73.38655462,98.84033613,35.18487395,24.74453782,2.171428571,48.2605042,949.0336134,722.8739496,785.6722689,501.2016807,621.4033613,17.43697479,85.30252101,274.4117647,212.1092437,233.4117647,266.4369748,79.01680672,0.8067226891,926.0168067,155.5378151,176.5630252,66.19915966
