RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,REM.Percentage,Deep.Sleep.Percentage,Restorative.Sleep..hours.,Restorative.Sleep....,PPC,MPC,EB,OR,MS,LA,NES,OS,Body.Weight..kg.,Peak.Power.Mean,Peak.Power.SD,Peak.Power.CoV,Peak.Power.BM.Mean,Peak.Power.BM.SD,Peak.Power.BM.CoV,RSI.Mean,RSI.SD,RSI.CoV,Jump.Height.Mean,Jump.Height.SD,Jump.Height.CoV,Week.Trimp.Total,Daily.Average,Weekly.SD,Monotony,Strain,RT.Volume.Load,HR.min..bpm.,HR.avg..bpm.,HR.max..bpm.,HR.min....,HR.avg....,HR.max....,Distance...min..m.min.,Maximum.speed..km.h.,Average.speed..km.h.,Sprints,Distance.in.Speed.zone.1..m...1.00...4.99.km.h.,Distance.in.Speed.zone.2..m...5.00...6.99.km.h.,Distance.in.Speed.zone.3..m...7.00...10.99.km.h.,Distance.in.Speed.zone.4..m...11.00...14.99.km.h.,Distance.in.Speed.zone.5..m...15.00..km.h.,Number.of.accelerations...50.00....3.00.m.s².,Number.of.accelerations...2.99....2.00.m.s².,Number.of.accelerations...1.99....1.00.m.s².,Number.of.accelerations...0.99....0.50.m.s².,Number.of.accelerations..0.50...0.99.m.s².,Number.of.accelerations..1.00...1.99.m.s².,Number.of.accelerations..2.00...2.99.m.s².,Number.of.accelerations..3.00...50.00.m.s².,Calories..kcal.,Training.load.score,Cardio.load,Recovery.time..h.
58.0,137.0,85.0,100.0,8.87,8.5,8.17,96.0,12.761719541358492,11.0,0.0,6.0,1.46,0.8,6.23,0.38,0.0,46.0,17.8711,8.5,16.5,9.0,2.26,25.5,4.0,4.0,1.0,3.0,4.0,3.0,6.0,4.0,77.6,2794.0,37.0,1.3,36.0,0.5,1.3,0.32,0.01,3.7,9.1,0.0,0.5,2678.859357722205,631.2216138691813,337.5843861563863,2.252766085412544,5508.117523012199,6109.789228351873,81.60218799171312,152.9149786441714,197.1996501397914,41.18156775032025,76.32634926253652,98.82400524934573,39.585329425313,25.374041620736367,2.560109489065236,54.92533954838812,968.9748623818557,809.4814874709034,977.8080611616782,588.3969489935316,763.5560962251732,17.873296886160063,71.2362943409288,295.5339724665524,244.98965030416915,243.6047104381177,270.7370341876533,85.3757648790323,1.4902369296106976,888.8501876040589,155.84138215331234,176.86530338889335,134.02956277709808
55.0,68.0,51.0,65.0,5.35,5.05,7.74,94.0,6.0,5.0,0.0,2.0,1.81,0.79,2.45,0.31,0.0,74.0,16.6406,5.05,33.8,14.8,2.6,48.6,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,70.2,3080.0,82.0,2.6,43.9,1.2,2.6,0.36,0.0,0.4,10.3,0.4,3.9,3206.5201326276892,705.0145628716838,354.49868695954274,2.3108279099316156,7998.297802926677,7123.2970740990095,83.2653053038579,144.38846280133083,201.87405755117058,41.98215266736765,72.85782880073444,101.88836678577105,38.88482031294899,24.064375679345446,2.3384819551116696,47.04447266659244,974.6833316401575,805.2017585771027,982.8900233963751,582.565826228572,544.4402483966026,7.89756036159933,70.80459926324926,287.1599939643333,237.8328783290556,236.83528457880675,277.18904302565556,69.7126749252282,0.568266452504778,919.6203426307411,164.16245679700998,184.02888040380316,134.15202207017006
55.35355967300858,90.78518060260357,66.89758546311747,79.36316706686785,7.521904394332442,6.7091085958392265,8.255600766305568,88.62329678207585,15.814197645567395,12.793985717313566,2.828813625133182,4.866896299117283,2.027846159201536,1.3225194586737121,3.357746233715568,0.8232759242868897,1.0068086207896518,58.76773175299965,16.05162190056772,7.217837859491139,27.169537622936705,18.00993109063281,3.4622545865197223,47.72062746253303,4.043828546339722,4.3407679294596555,4.071002928289537,3.4261659018121398,3.095680130390638,2.522823975147361,2.340540959953393,3.061326122270413,73.6,3426.0,97.0,2.8,46.5,1.3,2.8,0.39,0.02,3.9,12.0,0.1,0.6,3124.017383473702,696.3180255889486,341.7765540309853,2.3835727390732524,7932.2928952395,7188.218494935026,84.40996454953812,146.2041351390279,199.69261229204892,42.31074495887513,73.21282331934621,100.47718261703542,37.8054887463239,24.200774777694292,2.3067944610327222,50.03473219766026,934.0142376731278,776.5103297777749,964.6343786811011,551.0618404901978,625.3579042317356,13.510273694178887,66.01371826799817,288.3641490778033,233.86816699067853,225.6384588592278,269.46650560116416,80.09775247595292,0.5803393329418256,958.384080527037,158.58549981207673,182.35056051115117,146.06998073908244
40.0,118.0,60.0,65.0,6.07,5.03,7.78,83.0,10.0,7.0,11.62,2.0,0.79,1.74,2.5,1.05,1.28,51.0,12.4219,6.46,13.0,28.7,2.53,41.7,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,75.5,3108.0,51.0,1.6,41.2,0.7,1.6,0.26,0.0,1.4,9.1,0.2,1.8,2190.0,438.0,259.4609797,1.688115109,3696.972088,7151.8,84.18780480631966,146.58610212954912,195.62431264572785,42.22971460797601,73.20682015683889,98.34559966693288,35.786653249804864,23.73683874596993,2.2367813861276273,45.06194986059474,993.3615843768641,790.9598685011058,965.9606615783815,462.42461938215047,555.1866923599327,10.583679048681669,72.4572205627054,282.6213485388561,257.50486063365133,263.2573357246936,259.53093533516613,74.13793357139207,0.7383196181310909,919.5903780853064,161.3060019330583,184.3082206759178,137.31169852992423
53.656003001651136,78.82561813209155,79.35367500262059,80.24346169208724,7.5112187962112085,6.709700918515146,8.217648251424299,91.23489769106367,16.400124408461103,15.01117214938918,1.9604211307683297,4.664365155037594,2.0305764898256142,1.3235063990494216,3.356683638516764,0.809492435768848,1.078363560928034,59.76037537767769,15.721864331588797,7.504417728249707,26.572506970526316,18.81199458027969,3.7169905022064658,47.21313354971174,4.0,4.0,4.0,3.0,3.24305859632843,2.706955735257046,2.5278272897369467,3.3959955751290396,70.7,3545.0,7.0,0.2,50.1,0.1,0.2,0.43,0.01,3.1,10.8,0.5,5.1,2055.0,411.0,278.7561659,1.474406849,3029.906074,8170.5,84.05826216880111,145.01792951035014,194.87506614928515,42.3972067702916,73.33235661305862,98.36445082768074,32.81677144534078,22.22693598488696,2.1276943316299026,37.729490894850706,1041.9596419497832,798.7498629130698,939.7350078680366,443.01848742047855,291.2082445560468,7.897819536184498,91.14929693246802,311.2528705063357,239.01094802069682,236.80800803083827,314.82205473458174,69.54996977574007,-0.3588778345963761,910.1339829717976,149.9172612386107,167.7767305939238,124.72711153962128
65.0,101.0,56.0,66.0,5.25,4.99,7.55,95.0,6.0,5.0,0.0,3.0,0.83,0.46,3.7,0.27,0.97,55.0,15.8203,6.7,15.8,8.8,1.29,24.6,6.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,73.3,3382.0,25.0,0.7,46.1,0.3,0.7,0.38,0.02,5.8,11.9,0.2,1.8,1675.0,335.0,228.1446909,1.468366407,2459.513731,6414.5,82.07638622503818,147.47688968007205,201.79886763015517,41.458008319048105,73.92255574909512,100.88096997589099,33.683026716954345,23.224727413484533,2.199180446259587,39.87252474507017,951.5266463904034,788.4385438546041,931.9328966852493,434.97348447618606,390.310011982563,6.937840734298936,69.80080415858394,287.2077628640643,247.2778666445657,244.33048796230085,266.7598376740267,65.1066699570625,0.23327888133476726,872.8891862412262,154.9218135344843,172.35416150319105,142.7386785902641
52.0,101.0,79.0,100.0,8.18,7.4,5.6,90.0,12.0,10.0,14.45,4.0,2.77,1.66,2.98,0.79,3.11,51.0,13.8574,12.85,33.9,20.3,4.43,54.2,3.786376348780016,2.0,4.320765089843401,2.0,2.0,2.820479596841916,2.681979132422205,1.0,84.4,3513.0,9.0,0.3,41.6,0.1,0.3,0.32,0.03,7.9,10.1,0.4,3.5,1650.0,412.5,275.3633963,1.498020454,2471.73375,6011.4,77.73554664492336,142.71380252887926,201.13516124376045,39.63392928740624,72.05867752527801,100.55960176241388,30.944253173027292,23.0858085609392,1.9748862063528865,35.983135981330015,935.2227980275632,770.9441908125842,896.9846284432849,438.27908922170434,270.1230163700296,10.831727948849448,77.81136318166446,291.00171172120804,234.52737860308613,232.15764790199958,303.7267699986741,64.39779721962996,-0.11597009083479959,926.6499945801368,144.17963680832878,164.87190559006552,145.87020281897367
51.96840908267463,78.73753843244565,77.3803796209964,83.4605526230403,7.508360367684832,6.7093395138899545,7.553481387795232,90.4073161614106,16.769421899759937,14.600564406349681,2.0326728226246846,4.758786057832503,2.03203911585983,1.3234806794787632,3.3564647180748746,0.8100608360676748,1.1653259132913036,59.44330580972852,15.641361978943022,8.253176407890194,26.661709409283148,18.59872191283049,3.538840943591264,47.326393430827885,4.216355882091148,4.278482624671194,3.8609965187982205,3.3911771228413508,3.0326417405563397,2.459080979448795,2.3605105550272882,3.5158300262366398,72.3,3829.0,43.0,1.1,53.0,0.6,1.1,0.49,0.04,7.5,14.4,0.1,0.4,2520.0,504.0,266.1390614,1.893746816,4772.241975,8198.6,84.53612033832584,145.8089121060594,198.14695742291573,42.46889663377466,73.24045859566192,99.61208245606869,33.30599713237154,22.711391022872636,2.123324062819228,41.79168878425286,983.022596195032,761.9082767732491,918.1928264247075,443.3043335404364,428.90220896744336,11.357343426012115,84.11777538472512,301.3707162480293,230.13145292978436,215.68939549214937,309.8546728982532,73.78462783981833,-0.18863692389483955,968.5648444849851,152.55641290686182,173.6730100907976,140.41623677599563
56.06445317909235,100.96725494644035,62.41419904982362,78.7376954922182,7.527698542400516,6.7074698378792625,8.427521152459654,88.57396620558119,13.622341173073389,10.881608584849994,3.0063419215487026,4.859157382031697,2.025855136624139,1.3244734742940818,3.3565613997903725,0.8311414567115606,0.8245697000013004,59.33872724736029,16.129068671013545,6.932454623914005,26.707693240193983,17.909508098339064,3.4879656302720976,47.2658556169268,4.0,5.0,6.0,4.0,2.0,2.0,2.0,2.0,81.6,3497.0,121.0,3.4,42.9,1.5,3.4,0.37,0.03,7.0,10.5,0.1,0.6,2790.0,558.0,359.7499131,1.551077511,4327.506257,6706.4,84.3535415892676,145.12653295078744,201.60362325343226,42.27476871685718,72.44765240170184,100.94129859663079,35.89103139802805,23.888744690329517,2.208079389597294,44.16124676797994,916.1450469848139,768.2356185131241,953.1578040522161,476.93410610582725,505.98927090658987,12.471309343717186,54.295263645490984,278.60774297882097,242.3493593405619,233.43145016847635,257.21242098091307,74.83054675691108,0.5399842780811488,942.2707640886279,147.9788712899658,174.43086480534086,156.40494476807027
55.0,149.0,75.0,86.0,7.49,6.7,7.79,90.0,7.0,6.0,13.95,4.0,1.27,0.52,4.91,0.8,0.0,88.0,15.2051,6.7,17.0,6.9,1.79,23.9,3.898743574651058,4.337021346086529,4.360457566066701,3.4346830314462906,3.3504009392612675,2.7736181184593356,2.7098086804271544,2.871171132978164,74.0,3412.0,35.0,1.0,46.1,0.5,1.0,0.41,0.01,3.3,11.4,0.0,0.2,2245.0,449.0,274.6907352,1.634565504,3669.599556,6000.0,79.64626677055473,150.7881224719057,202.7445705566177,40.332773608840675,74.99912349062456,101.21775797669426,33.9648314182956,24.139134568121847,2.2369698301533254,44.0370107401219,919.463105063047,747.988253404482,917.6221539526855,437.29582838929946,522.3797923722998,11.62639771481163,74.0525577973034,280.4050501222279,235.3782683792201,226.39586463507277,282.84344212364414,63.34671042813153,0.7346979210175812,913.7533236624299,156.3488019990065,175.46672603438364,158.24813119317918
